essay_id,full_text,score,cluster,cluster_confidence
6943ce3,"In this article the author describes the Facial Action Coding System and descrbes the wide range of its usefullness and power. From this article we can see how this new technology finds emotion through a face as well as how that information looks once it's calculated. From this passage I feel that this technology is very useful and could help alot of people.

One of the many uses for this technology is that it has the ability to help others when they are bored or confused in a classroom. This technology can modify the lesson in order for the student to better convey the information needed. This helps students get a better understanding of the material while still learning in a way that fits that students prefrences. If this were to be in schools today I feel that it would help thoughs who may be failing not because they want to but because they aren't understanding the material.

This technology can also help adults as well wheather it would be for advertising ,for video game companies,or for video surgery. When it comes to advertising this technology can recognize the enjoyment or displeasure you may get out of an advertisment. Say you like it and smile, the computer may regognize this and continue to provide you with similar ads that fit what you like. As for the last two being about video games and video surgery these two can construct faces in a more exprssive way than it would without this technology.

This article shows just how useful this technology is and represents just how far technology has come since. This is an important resource that could help many with alot of things. As well as help teach those who are confused. And even to better advertise a product to someone. And for these reasons I feel that this technology is valuable.       ",3,7,0.8720138669013977
1e54a02,"Facial Action Coding System I think is a good idea because if someone is trying to figure out how you are feeling and you don't tell them they can look on the computer and tell what your emotions are. In the passage it tells that the computer is 3-D and has 44 major muscle. This tell us that if a friend is feeling a way you can tell and you would actually know itts true and not false. In paragraph one it explains to me that there are six basic emotions and they are happiness, surprise , anger ,and ect. For example your frontalis muscle above your eye raises your eyebrows when you are surprise. Some people wouldnt think that this is possible but I think its something good.

When a student is looking at the computer they can pick up all emotions like if you have mixed emotions or just one. Someimes teachers want to know how they students are feeling but just don't want to walk up to the and just ask. This computer I think was a wonderful thing that someone can make. If I ever had this computer it would be very useful to me because want to know how others feel.

Some people who try to just look at someone and tell how they are feelings is not always helpful they might think its one thing but its another. Most people are not just good by going off someone's look but this computer can help out alot you don't need to try and guess what that person is feeling. Evan when some artist are trying to draw a ppersons emotion they don't always know either they would also need the computer . Dr. Huang says in te story that Da Vinci has and comuter when he draw so that he could get the specific factial expression.

If I was to get one of these computes i would like to use it on everyone around me because I love to see people happy and if they are not I would like to make there day. If I am taking a test and I get confused I know that the computers see that and the teacher would know and try to help me out a little. Using these can help everyone out in so many differen ways.

Eveyone should have one of these or get an computer lie this one. If you really need to know about smeone you just would look on it to see what it is. This would be good when a school have a play and the people that are watching them need or want to figure out how the characters feel.   ",3,7,0.8732861280441284
a5cc40d,"The FACS( Facial

Action Coding System) is a computer software that can scan the muslces of someones face and tell the emotions that person is feeling. The FACS seems like a very useless peice of software.

In the article, you read about how they used this software to ""decode"" the face of the Mona Lisa. The software was said to have worked and was able to tell the emotions she was feeling that very day. She was eighty-three percent happy, nine percent disgusted, six percent fearful, and 2 percent angry.

Using this type of software on students in class will be useless and also a waste of time. Decoding the face of a student in class wont change anything in the class room. Paragraph six, line six, the author is telling how we can use the software to tell when a student is becoming confused or bored in class and is able to modify the lesson for the that student. Using this software would only be effeciant to those who learn on computers. A teacher could not use this software on a big class full of students because she would get differnt emotions from many different students. The teacher would not be able to give a lesson for just a couple of students in class based on the FACS

The FACS( Facial Action Coding System) would be useless for students. Online schooling could use this software but students in a class room would make the software useless          ",3,7,0.7975305318832397
a948dbe,"The Facial Action Coding System is a great idea for students to use. With technology advancing so much it is essential for the school assignments to advance along with it. This technology is the next step for students and teachers alike. The FACS should read the facial expressions of students because it could keep students engaged, and addresses whether or not they understand the subject.

The FACS is able to keep the student from getting bored. While working on the computer for so long a student can easily get bored and tune out the lesson. The FACS though, can use its technology to make the content more engaging; like making ""computer animated faces more expressive"" (D'Alto). By making faces and other aspects of the lesson more interesting students have a higher chance of keeping their interest in the lesson. This is just one example of how useful the Facial Action Coding System could be for the students outside of class.

The FACS also would tell when the student is struggling or is confused with the material. Normally in a class setting a student can ask a teacher for help, but it is not that simple on the computer. Instead of the student continuing to not understand the work the system ""could modify the lesson, like an effective human instructor"" (D'Alto). This way the student can be sure to get the correct information and not miss out on anything from lack of understanding. This is another reason as to why the FACS would be a great tool for the learners.

To close, the FACS is the right step for helping students. Not only does it keep them interested in the lesson, but also helps when the student is confused. This technology can be beneficial to students and teachers because of all of the usefull features that it offers. Since ""most human communication is nonverbal, including emotiuonal communication...computers need to understand that too"" to fully utilize the technology that is available to help the children learn.",4,7,0.8209935426712036
587f42e,"Do you think that the use technology is valuable for detecting emotional expressions? well I think that it is not valuable for us. I will be naming some reason why in this essay. If you are intrested in knowing more of why it wouldn't be valuable for us please read on.

A reason that I think that this type of technology wouldn't be valuable to us because I don't think it is important to try to understand how someone feels or what emotions they are having at that moment. They probably wouldn't want you to know because if they did they would probably tell you. It's none of our business honestly, however how we be for sure that this type of technology would even work. There is supposed to be 44 major facial muscles in our face and the computer is supposed construct that using a 3-D model but what happenes if it misses a muscle and the calculations are all wrong. Then you wouldn't exactly know what they are really feeling. The computer would not be giving you the excat emotion.

Also, There is a mucle called orbiculars oculi pars palpabraeus that makes crow's feet around your eyes, so if computers scans someone's face that has that then the computer would give out false information about the person is feeling just because of the face when this person could really happy. Another muscle that is created is called the risorius that could put on a false smile that make your mouth skretch sideways creating a smile that could make you look happy when your actually sad. The computer could also scan a person like that and would again give false information. I believe that the computer can be wrong because everything won't be correct as they should be.

Another way, is that a person could just not smile at all like how Mona Lisa was once before and they could be extremly happy, but if a computer were to scan how that the computer would give results of sadness but that is not actually how the person is feeling. Computers just can't calculate how a person is feeling 100 percent of the time and be correct about it. Yes, a computer can communicate with humans but not emotionally. This is a new type technology can have it's ups and downs but I think that it will have more downs than ups.

However, another mucsle called frontalis pars lateralis could make you seem suprised just by raising an eyebrow but that doesn't always mean your confused or shocked it could mean many other things. The computer can calculate that your confused just by raising your eyebrow because it could calculate your face expressin not emotion. Facial expressions are universal and could all mean different things and a computer wouldn't clearly be able to tell how someone is feeling. Dr. Huang observed the artist da vinci for human anatomy to help paint mucsles precisely but his software only have similar anatomical information as electronic code, so his software doesn't the exact electronic codes it need so it could be wrong about how people are feeling.

To hence, I don't think that technology to read emotions are valuble because the computer could be wrong and not give the exact emotion, it could falsly give how someone is feeling due to a muscle in a persons face to make them look a certain way, and that the computer could not create the exact face because it mioght miss a muscle and give the wrong expression.                 ",4,7,0.8396377563476562
5700ff4,"The use of the Facial Action Coding System should become part of the technology used in classrooms. This technology would not only be a scientific break through, but would also provide a alternative to how efficently students learn.

Althoguh the creation of the Facial Action Coding System was recent, the idea of the technology has been around for centuries. Dr. Thomas Huang, co-creator of the software, claimed that much more simplified versions of the software have been used for for a long time. The professor claimed that artists, such as Leonardo da Vinci, studied anatomy to be able to make anthropomorphic figures as naturalistic as possible. The artist would use their knowledge of anatomy to create naturalised facial muscles, which would accurately reflect emotions of the subjects. But this technology could help not only the artistic community, but entire generations.

Dr. Huang strengthens his argument for the emotion-reading software by claiming its benefitial usage in the classroom. Dr. Huang said, ""A classroom computer could recognize when a student is becoming confused or bored. Then it could modify the lesson, like an effective human instructor."" The professor is predicting that with the help of his software, the way children learn could be changed for the better. With the help of this software, students would be able to focus on topics longer, whic poses a problem for many students today. Students would be able to learn or strenghten skills without having to voice their boredom or confusion with topics. This would benefit them as they grow because they would be able to fully understand topics and skills insteading of falling behind simply becasue they lose interest. For example, a young student would be able to learn multiplication possibly faster and stronger than older students because with this software, they would be able to focus on each problem. As the child grows, they have a less likely chance of falling behind in other mathmatical courses because they have no need for relearning multiplication, and are able to solve problems quickly because they know what they are doing. Also, multiplication is all over the world, so they would be comfotable to use it in their day to day life. In the end, this child was able to succeed with a mathmatical skill simply because of a facial software that kept them involved and growing in their studies.

Overall, the Facial Action Coding Sysem should be active in classrooms because it provides great value to education.",4,7,0.8182200193405151
1f65a7f,"Being able to calculate if someone is happy or sad is not valuable. People themselve should be able to tell if someone is happy or sad even if they are covering it up. Dr. Eckman is able to detect if someone is happy or sad without FACS ( Facial Action Coding System). You can detect someone's emotions by the way they are acting.

Even without the new technology that the doctors invented to detect your emotions people should be able to tell if someone if happy, sad, etc. People should be able to tell if they are sad when they arent talking as much as they used to or mad when they have a bad attitude. They could tell when their happy when they are acting normal and laughing at jokes. Also your mostly with the people that you know the best so you should be able to tell their emotions.

Dr. Paul Eckman, the creator of FACS, is able to detect someones emotions without his new system. If Dr. Eckman could teach people how to detect someone's emotions then it would spread across the world then nobody would need the new system. When Dr. Eckman told us to look in the mirror and do the three steps he provided he was teaching us how to detect if someone is happy. Dr. Eckman created something that could be easily taught to people around the world. If people are able to be taught what FACS could do then therefor you do not need FACS.

Many people all around the world mostly are only with people that they really know personally. You should be able to detect how someone close to you is feeling be how they are acting. If they are not acting normal they obviously something is wrong, so now you need to find out what is wrong. They could detect if they are sad if they are not talking a lot and moslty just sitting around. If they are mad you could just look at their facial expressions when you tell them something and be able to tell if they are mad. So you should easily be able to detect the mood of somebody be the way they are acting.

The FACS that Dr. Eckman created is most likely expesive to make and install, also could talk alot of time. So if he would just teach people how to detect peoples different emotions by their facial expressions they he could be saving a lot of time and money. Once Dr. Eckman has taught people then people will then begin to teach other people, which then would lead to nobody needing the FACS.           ",4,7,0.6890339851379395
edf05ec,"The Facial Action Coding system. It can read almost any face, and tell weither what emotion you have having. You could use this for many diffrent things such as; busting a crimanal, telling if a person around you acully is happy around you, or even if someone is lying to you. But one other important thing this technology can be used for is school.

Lets say you were at school and you were getting bullied or you werent having a good day. You are trying to hide your emotions but your quiet good at it. But the moment you sit down at a computer, it scans your face and it says that you are sad/depressed. The moment the computer reads your face it can alert the teacher and it can tell if the student is enjoying or disliking the class or school in general. Then, when the teacher knows his/her emoiton, he could ask the student why they are feeling this way and if they need to talk. It could make the students feel special and that they dont need to hide there emotions from people and can feel totally comfortable expressing themselves.

Even with that sanificant factor of helping children out with there emotions, there is also some cons about have this system. Facial Action Coding System could almost make the parents a bit worried about there children and be wondering would it could be doing. What if foreigner parties start to hack the system. There could be major problems such as; knowing who you are, having your facial ID, and a chance of getting captured. Some parents are really strict with their children not letting them show there face to a camera just because they are aware of the dangers that could happen.

Another con is that the system could malfunction. Since is sends the information and emotion to teacher/parents the teacher could get worried and ask why this student has this emotion but little do they know that there was wrong information sent. Lets say the student his sitting as his desk and the system scanned his face over a multitude of facial moment and it says your sad, but on the inside you are acually fairly happy. Then the teacher could ask you why he or she is sad, and would try to help him out. But little do they know is that he really happy and something went wrong with the system. It would be pointless, there would be no advantage in having this. It would take time out of your day and there could be a whole ordeal about weither your sad or happy.

But also the Facial Action Coding System could help us find out is is someone has cheated on a test, or is mad at another student. It can prevent many of dangerous thing from happening in the school such as a school shooting for example. If a student was angry 24/7 at school it could aller and worry the teachers that something drastic could happen and a gun could be pulled out. But you can prevent that from happening with the Facial Coding System, you could see that the student is mad all the time and the teachers could reach out and help the student before something drastic happens.

Over all I think it would be a great idea to have a system like this in our schools today because some people are really hurting on the inside, and sometimes us humans can not tell weither if the person is sad, mad, or happy. We could prevent self harm with this! We could stop many of things from happening in our schools today. I think every school should start to incorporate this system into there labtops and computers because it could really help a student out. We could make people the outcasts feel important for once. It would make there day knowing the fact that somone cares about them.

We could help a lot of things we do in school today, it was be a good benefit factor having this system in schools. ",5,7,0.8483452200889587
1fe9c77,"""Eckman has classified six basic emotions—happiness, surprise, anger, disgust, fear, and sadness—and then associated each with characteristic movements of the facial muscles."" Being able to associate muscle movements throughout ournface with the true current emotion someone has seems to be impossible, by the Facial Actiom Coding System can attest to that. The Facial Action Coding System could revolutionize the way classrooms are run and impact schools in a great way by altering the way classes are run based on students emotions. It would be a great idea to have this system installed as a classroom computer because it could modify the lesson for students based on their understanding, teachers can detect the truth of students emotions about the class, and it can help students better their emotions or see for themselves how their emotions seem to be.

Having this facial expression reading system installed in classrooms can benefit many classes with better understandings. “Then it could modify the lesson, like an effective human instructor [based on the students emotions].” Detecting how students truly feel about the lesson could be a big help in how classrooms run. For instance, if the majority of the class is sensed to be confused about the lesson, teachers are then able to see that they need to spend more time on it or reevaluate how they are teaching the lesson and slow it down. If the computer senses that the class is bored, they may not learn as well if they don't care about what they are learning so the teacher could possibly change up the class with a game. Overall it could greatly benefit classes as a whole.

This computer can help teachers and they way they run the class and teach the lesson as well. Teachers could use this technology as a baseline for themselves to see how their classes react and feel about the way they run their class. “A classroom computer could recognize when a student is becoming confused or bored,” Dr. Huang predicts. This would greatly benefit students as well because no students want to tell their teachers that they hate the way their class is run and be honest with them. This would give teachers true insite about their class and would want to make it as beneficiary to students as possible. If teachers saw that students weren't enjoying their class they could altar it in some way to make it better for everyone.

This system being installed in classrooms could also help students see what their emotions look like and possibly make them better. If students knew what their emotions looked like outside of themselves, it could be a big eye opener for them to see what they may seem to be like and that they may not know themselves. ""According to the Facial Feedback Theory of Emotion, moving your facial muscles not only expresses emotions, but also may even help produce them."" If students saw how their emotions looked and they weren't good they could try to change them which studies show actually could change them by just having different facial expressions. This could help all students if they were mad or sad and it detected that, they could put a smile on their face which may actually help better their emotions.

The Facial Acting Coding System is a great idea to put into classrooms that could better everyone as a whole class as well as individually. It would be an amazing idea because it could modify the lesson for students based on their understanding, teachers can detect the truth of students emotions about the class, and it can help students better their emotions or see for themselves how their emotions seem to be. Every teacher would run their classroom to make it as beneficial to students as possible if they could and with this installed into classrooms, it could happen. The Facial Acting Coding System would change classrooms for the better and help teachers and students expedentially.",5,7,0.8604599237442017
71b6e79,"Everyone in the world makes different facial expressions everday. It's not necessarily something people try to do, but it is a natural way to express emotion. New technology called Facial Action Coding System allows doctors and scientists to evaluate people's facial expressions as a way of telling how they are feeling. Administrators should use the Facial Action Coding System in the classroom because it is valuable in ways such as engaging students in lessons, being able to tell if a student is experiencing negative emotions, and it will help students learn about facial expressions and what they mean.

One reason why the Facial Action Coding System would be valuable in the classroom is because it would keep students engaged in lessons. In the article, it says that the computer program would have the ability to see when a student is getting bored or confused. Once it recognized this, it would reengage them in the lesson. This is the same things teachers do, but if a teacher was busy with another student, the computer just completed the task for them. This would be an effective way for students to continue their learning in an innovative way.

Another reason the Facial Action Coding System would be useful in the classroom would be that the technology would be able to tell if the student was experiencing negative emotions. If someone knows their friend well, they are likely going to notice if they seem sad or downtrodden. However, if their friend is trying to hide their emotions, they might not even know something is wrong. On the other hand, if the computer systems were in the classroom, it would be able to tell if their were other negative emotions hidden from the human eye such as depression. This is evident from the article when it says that the Mona Lisa painting is, ""83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry""(D'Alto). These results could be surprising to some because to the normal human eye the Mona Lisa seems completely happy and few would guess she's actually angry or fearful. So, this would help administators know if there was emotionally something they could do to help their students.

The final reason the Facial Action Coding System should be used in classrooms is because it could teach students about recognizing facial expressions in people and what they mean. So, the technology is not only useful because it helps the students' emotional health, but also because it could help students help each other. If students learn how the computer tells how people are feeling, and they do the same, then the students will be able to recognize emotions and attain help for people they might think need emotional support. This would go above what humans are able to tell about how people feel on a regualar basis.

So, the

Facial Action Coding System would be useful in classrooms for a plethora of reasons. For one, it would recgonize if students were straying away from the lesson, and it would pull them back in. Also, the technology would be able to detect negative emotions within a student which could be presented to the teacher so they could help the student. Finally, the technology would be able to inform students on how to recognize emotions of people and could teach them all of the science and technological aspects of the sofware. This innovative facial technology could help students a trememdous amount in the classroom.    ",6,7,0.8767629861831665
